,0
0,0.4888888888888889
1,0.4888888888888889
2,0.8851851851851852
3,0.8814814814814815
4,0.5111111111111111
5,1.0
6,0.4888888888888889
7,1.0
8,0.4888888888888889
9,0.4888888888888889
10,0.5666666666666667
11,0.9962962962962963
12,0.4888888888888889
13,0.8296296296296296
14,0.9481481481481482
15,0.4888888888888889
16,0.9296296296296296
17,1.0
18,1.0
19,0.9962962962962963
20,0.4888888888888889
21,0.4925925925925926
22,0.4888888888888889
23,1.0
24,0.4888888888888889
25,0.7592592592592593
26,0.7185185185185186
27,0.4888888888888889
28,0.9666666666666667
29,0.9333333333333333
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.48444444444444446
38,0.48444444444444446
39,0.48444444444444446
40,0.48444444444444446
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
