,0
0,0.9944444444444445
1,0.9833333333333333
2,0.6777777777777778
3,0.2611111111111111
4,0.7055555555555556
5,0.5222222222222223
6,0.7888888888888889
7,0.9555555555555556
8,0.3333333333333333
9,0.95
10,0.26666666666666666
11,0.8166666666666667
12,0.7666666666666667
13,0.9944444444444445
14,0.8944444444444445
15,0.43333333333333335
16,0.9944444444444445
17,0.9
18,0.6611111111111111
19,0.4666666666666667
20,0.7722222222222223
21,1.0
22,0.75
23,0.8222222222222222
24,0.2722222222222222
25,0.2611111111111111
26,0.7666666666666667
27,0.5555555555555556
28,0.9388888888888889
29,0.8944444444444445
30,0.9555555555555556
31,0.9629629629629629
32,0.17037037037037037
33,1.0
34,0.2074074074074074
35,0.5962962962962963
36,0.17037037037037037
37,0.9888888888888889
38,0.45185185185185184
39,0.362962962962963
40,0.2518518518518518
41,0.9444444444444444
42,0.2111111111111111
43,0.9444444444444444
