,0
0,0.4962962962962963
1,0.4888888888888889
2,0.9
3,0.4888888888888889
4,0.5333333333333333
5,0.9851851851851852
6,0.4888888888888889
7,0.9777777777777777
8,0.4888888888888889
9,0.9592592592592593
10,0.8555555555555555
11,0.9333333333333333
12,0.4888888888888889
13,0.5518518518518518
14,0.4888888888888889
15,0.4888888888888889
16,0.4888888888888889
17,0.9962962962962963
18,1.0
19,0.8407407407407408
20,0.9629629629629629
21,0.9518518518518518
22,0.762962962962963
23,1.0
24,0.4888888888888889
25,0.8185185185185185
26,0.4888888888888889
27,0.5370370370370371
28,0.7962962962962963
29,0.9111111111111111
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.8244444444444444
38,0.9911111111111112
39,0.6022222222222222
40,0.48444444444444446
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
