,0
0,0.4888888888888889
1,0.7555555555555555
2,0.4888888888888889
3,0.737037037037037
4,0.4888888888888889
5,0.5259259259259259
6,0.9555555555555556
7,0.5
8,0.9222222222222223
9,0.4888888888888889
10,0.4888888888888889
11,0.9703703703703703
12,0.9740740740740741
13,0.9814814814814815
14,0.4888888888888889
15,0.4888888888888889
16,0.9444444444444444
17,0.9703703703703703
18,0.9851851851851852
19,0.9851851851851852
20,0.9592592592592593
21,0.8962962962962963
22,0.4888888888888889
23,1.0
24,0.4888888888888889
25,0.6592592592592592
26,0.4888888888888889
27,0.4888888888888889
28,0.4888888888888889
29,0.4888888888888889
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.9533333333333334
38,0.4955555555555556
39,0.48444444444444446
40,0.48444444444444446
41,0.48444444444444446
42,0.5022222222222222
43,0.9111111111111111
