,0
0,0.4888888888888889
1,0.9962962962962963
2,0.4888888888888889
3,0.9740740740740741
4,0.9666666666666667
5,0.9814814814814815
6,0.8925925925925926
7,0.5111111111111111
8,0.9851851851851852
9,0.9814814814814815
10,0.4888888888888889
11,0.9666666666666667
12,0.9703703703703703
13,0.9888888888888889
14,0.9888888888888889
15,0.4888888888888889
16,0.4888888888888889
17,0.9777777777777777
18,0.4888888888888889
19,0.4888888888888889
20,1.0
21,0.9851851851851852
22,0.4888888888888889
23,1.0
24,1.0
25,0.4888888888888889
26,0.4888888888888889
27,0.4888888888888889
28,0.9555555555555556
29,0.4888888888888889
30,0.48444444444444446
31,0.9688888888888889
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.5177777777777778
37,0.9533333333333334
38,0.48444444444444446
39,0.48444444444444446
40,0.49333333333333335
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
