,0
0,0.9740740740740741
1,0.4888888888888889
2,0.4888888888888889
3,0.9851851851851852
4,0.9740740740740741
5,0.9962962962962963
6,0.9777777777777777
7,0.4888888888888889
8,0.9962962962962963
9,0.9592592592592593
10,0.5555555555555556
11,0.8777777777777778
12,0.9629629629629629
13,0.9888888888888889
14,0.9555555555555556
15,0.4888888888888889
16,0.5037037037037037
17,0.9518518518518518
18,1.0
19,0.9444444444444444
20,0.7888888888888889
21,1.0
22,0.4888888888888889
23,1.0
24,1.0
25,0.9518518518518518
26,0.9518518518518518
27,0.4888888888888889
28,0.9666666666666667
29,0.9888888888888889
30,0.48444444444444446
31,0.48444444444444446
32,0.48444444444444446
33,0.48444444444444446
34,0.48444444444444446
35,0.48444444444444446
36,0.48444444444444446
37,0.9711111111111111
38,0.48444444444444446
39,0.48444444444444446
40,0.48444444444444446
41,0.48444444444444446
42,0.48444444444444446
43,0.48444444444444446
